"","id_num","date","awards","math","physics","hpw","gender","imp","school+prog"
"2146",99704,2019-01-14,1,5.8,7.5,1.30769230769231,"female",2,"Private/2"
"2148",37781,2019-01-14,1,6.9,5.8,1.69230769230769,"female",1,"Private/1"
"2153",37998,2019-01-14,1,5.8,7.66666666666667,1.38461538461538,"female",1,"Private/0"
"2155",8359,2019-01-03,1,5.5,5,0.692307692307692,"female",2,"Private/2"
"2196",19196,2019-01-07,1,6,8,1.46153846153846,"female",2,"Private/3"
"2200",23697,2019-01-09,1,6.5,7.7,0.384615384615385,"female",2,"Private/0"
"2203",77591,2019-01-27,1,6.4,5.3,1.30769230769231,"female",1,"Private/1"
"2210",5272,2019-01-02,1,4,6.76666666666667,1.23076923076923,"female",1,"Private/2"
"2224",99411,2019-01-20,1,6.2,6.03333333333333,0.923076923076923,"female",2,"Private/0"
"2229",37650,2019-01-14,1,6.8,8.4,1.15384615384615,"female",1,"Private/1"
"2239",14682,2019-01-06,1,6.5,4.93333333333333,1.69230769230769,"female",1,"Private/1"
"2242",20771,2019-01-08,1,5.2,6.9,0.538461538461538,"female",2,"Private/0"
"2251",58074,2019-01-21,1,6.2,6.4,1.23076923076923,"female",2,"Private/1"
"2256",99976,2019-02-02,1,6.5,6.13333333333333,1.76923076923077,"female",1,"Private/2"
"2267",15044,2019-01-06,1,5.6,5.36666666666667,1.07692307692308,"female",2,"Private/3"
"2273",57480,2019-01-20,1,5.1,5.53333333333333,2.46153846153846,"female",1,"Private/0"
"2285",36012,2019-01-13,1,6.8,5.2,1.38461538461538,"female",1,"Private/1"
"2301",14495,2019-01-06,1,6.2,6.5,1.30769230769231,"female",2,"Private/1"
"2307",55124,2019-01-20,1,6.3,5.46666666666667,1,"female",2,"Private/2"
"2311",31662,2019-01-12,1,6.7,7.2,1.46153846153846,"female",2,"Private/0"
"2326",41051,2019-01-15,1,6.1,6.4,1.76923076923077,"female",2,"Private/1"
"2331",77530,2019-01-27,1,6.9,6.5,0.846153846153846,"female",1,"Private/0"
"2332",61860,2019-01-22,1,6.6,4.96666666666667,1.30769230769231,"female",1,"Private/1"
"2337",35401,2019-01-13,1,6.5,5.93333333333333,1.07692307692308,"female",1,"Private/1"
"2360",13467,2019-01-05,1,5.7,7.4,1.76923076923077,"female",1,"Private/1"
"2389",89945,2019-02-01,1,6.1,4.46666666666667,1.46153846153846,"female",1,"Private/0"
"2397",35569,2019-01-13,1,6.1,7.1,0.923076923076923,"female",1,"Private/2"
"2401",3686,2019-01-02,1,6.6,7.1,0.923076923076923,"female",2,"Private/1"
"2402",19487,2019-01-07,1,5.8,6.53333333333333,1.07692307692308,"female",2,"Private/3"
"2405",58817,2019-01-21,1,4.4,6.26666666666667,1.69230769230769,"female",1,"Private/0"
"2421",49416,2019-01-18,1,5,7.3,1.07692307692308,"female",2,"Private/2"
"2450",2141,2019-01-01,1,6.6,7.56666666666667,0.923076923076923,"female",1,"Private/0"
"2474",30780,2019-01-11,1,7,6.53333333333333,1.15384615384615,"female",2,"Private/2"
"2479",81621,2019-01-29,1,6.5,8.03333333333333,1,"female",1,"Private/1"
"2484",6537,2019-01-03,1,6.2,4.26666666666667,0.846153846153846,"female",2,"Private/0"
"2485",52188,2019-01-19,1,6.6,5.7,0.923076923076923,"female",2,"Private/0"
"2489",21115,2019-01-08,1,6.4,5.66666666666667,0.846153846153846,"female",1,"Private/2"
"2494",48314,2019-01-17,1,6.3,6.76666666666667,1.23076923076923,"female",2,"Private/0"
"2499",98223,2019-01-24,1,6.6,6.06666666666667,1.46153846153846,"female",1,"Private/1"
"1",97176,2019-02-03,2,10.4,17.1333333333333,2.46153846153846,"female",1,"Private/2"
"5",22227,2019-01-08,2,13.2,11.1333333333333,3.23076923076923,"female",1,"Private/0"
"11",61604,2019-01-21,2,11.6,10.7333333333333,2.15384615384615,"female",2,"Private/1"
"12",84953,2019-01-29,2,9.2,13.4,2.46153846153846,"female",1,"Private/2"
"22",95411,2019-02-02,2,13.6,11,2.92307692307692,"female",1,"Private/1"
"25",94161,2019-02-02,2,13.4,7.33333333333333,1.23076923076923,"female",2,"Private/1"
"34",25506,2019-01-09,2,11.8,10.2,1.53846153846154,"female",2,"Private/1"
"54",57832,2019-01-20,2,11.2,10.8,2.76923076923077,"female",2,"Private/2"
"57",90190,2019-01-31,2,12,14,2,"female",2,"Private/0"
"62",45137,2019-01-16,2,11.6,14.2666666666667,3.23076923076923,"female",2,"Private/1"
"66",81268,2019-01-28,2,13.4,10.3333333333333,2.61538461538462,"female",2,"Private/1"
"86",47760,2019-01-17,2,8.8,15.0666666666667,1.53846153846154,"female",1,"Private/0"
"89",6708,2019-01-03,2,10.2,9.8,1.23076923076923,"female",1,"Private/2"
"90",48675,2019-01-17,2,12.2,10.1333333333333,2.30769230769231,"female",2,"Private/0"
"91",13994,2019-01-05,2,10.6,12.4,1.84615384615385,"female",1,"Private/1"
"103",56913,2019-01-20,2,13.6,13.0666666666667,3.07692307692308,"female",2,"Private/1"
"106",15913,2019-01-06,2,10.6,13.5333333333333,2.76923076923077,"female",1,"Private/1"
"115",86403,2019-01-30,2,13.8,17.0666666666667,1.38461538461538,"female",2,"Private/1"
"124",60696,2019-01-21,2,11.4,14.2666666666667,4,"female",2,"Private/3"
"128",78451,2019-01-27,2,10.4,14.1333333333333,1.07692307692308,"female",1,"Private/0"
"129",24006,2019-01-09,2,9.8,14.9333333333333,2.46153846153846,"female",2,"Private/0"
"143",76762,2019-01-27,2,13.6,8.8,1.53846153846154,"female",1,"Private/2"
"144",92680,2019-02-01,2,13.2,13.6666666666667,1.84615384615385,"female",2,"Private/2"
"147",78377,2019-01-27,2,12.8,12.2666666666667,3.53846153846154,"female",2,"Private/0"
"156",7218,2019-01-03,2,8.4,13.2,2.76923076923077,"female",1,"Private/3"
"159",96915,2019-02-03,2,13,12.8,2.30769230769231,"female",2,"Private/0"
"160",30530,2019-01-11,2,13.2,15.9333333333333,3.38461538461538,"female",1,"Private/0"
"161",98766,2019-02-03,2,12.4,15,3.07692307692308,"female",2,"Private/2"
"181",32132,2019-01-11,2,13.6,13.9333333333333,2.76923076923077,"female",2,"Private/1"
"182",40513,2019-01-14,2,11.4,12.0666666666667,2.30769230769231,"female",2,"Private/0"
"186",78845,2019-01-27,2,13,13.6,1.38461538461538,"female",1,"Private/1"
"195",88719,2019-01-31,2,11.6,14.5333333333333,2.61538461538462,"female",2,"Private/1"
"199",30832,2019-01-11,2,9.4,18.4666666666667,1.69230769230769,"female",1,"Private/0"
"201",66941,2019-01-23,2,10.6,12.4,3.07692307692308,"female",2,"Private/1"
"202",63300,2019-01-22,2,13.6,12.5333333333333,1.38461538461538,"female",2,"Private/0"
"204",65080,2019-01-23,2,14,11.5333333333333,2.92307692307692,"female",1,"Private/1"
"205",44683,2019-01-16,2,13.6,15.8,1.84615384615385,"female",2,"Private/0"
"209",84365,2019-01-29,2,13.2,11.2666666666667,2.46153846153846,"female",1,"Private/2"
"216",79808,2019-01-28,2,10.2,12.4666666666667,1.69230769230769,"female",2,"Private/2"
"221",99940,2019-01-15,2,11.6,16.8,1.84615384615385,"female",2,"Private/3"
"222",34784,2019-01-12,2,13.2,13,1.38461538461538,"female",1,"Private/1"
"227",23813,2019-01-09,2,13.4,13.7333333333333,3.07692307692308,"female",1,"Private/1"
"241",55248,2019-01-19,2,12.8,11.7333333333333,1.38461538461538,"female",1,"Private/2"
"244",49578,2019-01-17,2,13.4,8.86666666666667,2.61538461538462,"female",2,"Private/0"
"246",3775,2019-01-02,2,12.6,13.4,2.76923076923077,"female",1,"Private/2"
"257",78152,2019-01-27,2,13.2,11.6666666666667,1.53846153846154,"female",1,"Private/3"
"262",99205,2019-02-03,2,11.6,12.6,1.07692307692308,"female",2,"Private/1"
"263",87238,2019-01-30,2,13.6,10.1333333333333,2.46153846153846,"female",1,"Private/1"
"266",29898,2019-01-11,2,11,12.8666666666667,2.61538461538462,"female",2,"Private/2"
"270",75850,2019-01-26,2,13.8,12.2,1.53846153846154,"female",1,"Private/1"
"274",72924,2019-01-25,2,11.6,14.7333333333333,2.30769230769231,"female",1,"Private/1"
"275",38833,2019-01-14,2,13.8,10.8,3.38461538461538,"female",1,"Private/1"
"276",14874,2019-01-06,2,9.6,12.4666666666667,3.23076923076923,"female",1,"Private/0"
"277",66169,2019-01-23,2,8.4,13.6,3.23076923076923,"female",1,"Private/1"
"278",83216,2019-01-29,2,12,13.8666666666667,2.76923076923077,"female",1,"Private/2"
"286",78574,2019-01-27,2,14,12,1.84615384615385,"female",1,"Private/1"
"288",55309,2019-01-19,2,10.4,17.6,2.15384615384615,"female",2,"Private/1"
"290",38484,2019-01-14,2,11.2,12.0666666666667,3.23076923076923,"female",1,"Private/2"
"291",5938,2019-01-03,2,13.6,10.9333333333333,2.76923076923077,"female",2,"Private/0"
"307",15315,2019-01-06,2,12.6,11.8,2.46153846153846,"female",1,"Private/1"
"311",46956,2019-01-17,2,13.4,12,2.61538461538462,"female",2,"Private/1"
"312",30820,2019-01-11,2,9.2,13.7333333333333,2.76923076923077,"female",1,"Private/0"
"315",7956,2019-01-03,2,11.6,12.9333333333333,2.61538461538462,"female",2,"Private/2"
"322",74056,2019-01-26,2,13.4,12.5333333333333,2.30769230769231,"female",1,"Private/2"
"329",14608,2019-01-05,2,11.6,10.5333333333333,3.23076923076923,"female",2,"Private/2"
"332",86240,2019-01-30,2,13.4,14.8666666666667,2.15384615384615,"female",1,"Private/2"
"338",81284,2019-01-28,2,11,12.2,3.23076923076923,"female",1,"Private/0"
"342",18862,2019-01-07,2,13.8,12.6,2,"female",1,"Private/1"
"346",73927,2019-01-26,2,12.4,15.0666666666667,2.46153846153846,"female",2,"Private/1"
"348",20001,2019-01-07,2,13.2,17,2.30769230769231,"female",2,"Private/0"
"356",1955,2019-01-01,2,13.4,14.6,3.07692307692308,"female",1,"Private/2"
"364",64738,2019-01-23,2,13.8,11.8666666666667,1.84615384615385,"female",2,"Private/1"
"374",62135,2019-01-22,2,12.2,12.7333333333333,2.76923076923077,"female",1,"Private/0"
"375",78520,2019-01-27,2,12.4,15,2.30769230769231,"female",1,"Private/1"
"379",99730,2019-01-20,2,10,15.0666666666667,3.53846153846154,"female",1,"Private/2"
"385",554,2019-01-01,2,12.8,13.4666666666667,2.61538461538462,"female",2,"Private/0"
"386",52227,2019-01-18,2,12.6,12.6,2.30769230769231,"female",2,"Private/0"
"391",85929,2019-01-30,2,13.4,8.73333333333333,0.769230769230769,"female",1,"Private/1"
"392",44704,2019-01-16,2,12.4,16.5333333333333,2.15384615384615,"female",1,"Private/1"
"395",53334,2019-01-19,2,11.6,15.2666666666667,1.84615384615385,"female",2,"Private/0"
"398",33476,2019-01-12,2,13.4,12.6666666666667,3.53846153846154,"female",2,"Private/1"
"400",65031,2019-01-23,2,11.4,16.0666666666667,3.53846153846154,"female",2,"Private/1"
"402",98441,2019-02-03,2,12.6,13,2.92307692307692,"female",2,"Private/2"
"418",25549,2019-01-09,2,13.8,13.3333333333333,3.53846153846154,"female",2,"Private/0"
"424",92476,2019-02-01,2,12.6,13.2,2.76923076923077,"female",1,"Private/0"
"442",60474,2019-01-21,2,13.4,15.2666666666667,3.84615384615385,"female",1,"Private/2"
"445",90105,2019-01-31,2,12.6,11.8666666666667,2.61538461538462,"female",2,"Private/1"
"454",32251,2019-01-12,2,14,12.1333333333333,2,"female",2,"Private/1"
"461",15184,2019-01-06,2,13.8,12.2666666666667,2.46153846153846,"female",1,"Private/0"
"465",69657,2019-01-24,2,7.8,19.8666666666667,3.38461538461538,"female",1,"Private/0"
"468",89741,2019-01-31,2,13.2,11.8666666666667,1.53846153846154,"female",2,"Private/2"
"476",94277,2019-02-02,2,13,14.8666666666667,1.53846153846154,"female",2,"Private/1"
"482",34277,2019-01-12,2,13.4,11.8666666666667,0.923076923076923,"female",2,"Private/3"
"487",1263,2019-01-01,2,11.8,9.26666666666667,3.23076923076923,"female",1,"Private/1"
"493",74876,2019-01-26,2,9.6,12.8,2.61538461538462,"female",2,"Private/0"
"494",56760,2019-01-20,2,9.4,10.9333333333333,2.15384615384615,"female",1,"Private/0"
"516",30180,2019-01-11,2,11.8,16.3333333333333,1.69230769230769,"female",1,"Private/1"
"534",32078,2019-01-11,2,13.8,15.0666666666667,3.07692307692308,"female",2,"Private/0"
"539",28531,2019-01-10,2,12,12.6,2.76923076923077,"female",2,"Private/1"
"545",12907,2019-01-05,2,11.4,11.4666666666667,2.15384615384615,"female",2,"Private/1"
"567",76566,2019-01-27,2,14,14.4666666666667,0.769230769230769,"female",1,"Private/2"
"569",36097,2019-01-13,2,11.4,12.4,3.53846153846154,"female",2,"Private/1"
"571",25317,2019-01-09,2,13.6,13.9333333333333,2.30769230769231,"female",2,"Private/0"
"573",83231,2019-01-29,2,13.4,12.4666666666667,2,"female",2,"Private/1"
"592",27479,2019-01-10,2,13.8,16.1333333333333,2,"female",2,"Private/1"
"603",7327,2019-01-03,2,12,12.6,1.84615384615385,"female",2,"Private/1"
"617",12121,2019-01-05,2,9.8,14.4666666666667,1.69230769230769,"female",2,"Private/2"
"622",8820,2019-01-04,2,14,14.9333333333333,1.53846153846154,"female",2,"Private/1"
"624",43428,2019-01-15,2,13.8,11.6666666666667,3.07692307692308,"female",2,"Private/1"
"627",20802,2019-01-08,2,13.8,11.8666666666667,2.30769230769231,"female",1,"Private/0"
"633",70100,2019-01-24,2,10.2,13.3333333333333,2,"female",2,"Private/0"
"636",90758,2019-02-01,2,13.8,15.6,2.30769230769231,"female",2,"Private/2"
"642",62093,2019-01-22,2,13.4,12.8666666666667,0.307692307692308,"female",2,"Private/1"
"644",58104,2019-01-20,2,7.6,8.46666666666667,2.61538461538462,"female",2,"Private/1"
"646",72393,2019-01-25,2,13,14.8666666666667,2.92307692307692,"female",2,"Private/2"
"657",8190,2019-01-03,2,13.2,12.2666666666667,2.15384615384615,"female",1,"Private/1"
"668",62337,2019-01-22,2,7,10.6666666666667,2.15384615384615,"female",1,"Private/0"
"679",63849,2019-01-22,2,12.2,11.1333333333333,1.23076923076923,"female",1,"Private/2"
"680",67647,2019-01-24,2,12.8,10,4,"female",1,"Private/2"
"683",35353,2019-01-13,2,13.8,15.2,2.46153846153846,"female",2,"Private/1"
"698",80628,2019-01-28,2,11,12.6666666666667,2.46153846153846,"female",2,"Private/1"
"718",17869,2019-01-07,2,13.4,17.4666666666667,2.15384615384615,"female",1,"Private/0"
"725",18367,2019-01-07,2,11.8,12.8666666666667,3.38461538461538,"female",2,"Private/0"
"736",53528,2019-01-19,2,13.8,13.4666666666667,2.92307692307692,"female",2,"Private/2"
"737",6511,2019-01-03,2,13.6,14.0666666666667,2.92307692307692,"female",1,"Private/0"
"744",47374,2019-01-17,2,9.8,11.2,2.46153846153846,"female",2,"Private/0"
"745",67285,2019-01-24,2,12.4,11.4,2.30769230769231,"female",2,"Private/3"
"756",93895,2019-02-02,2,13.8,10.7333333333333,1.53846153846154,"female",2,"Private/0"
"758",53418,2019-01-19,2,14,13.5333333333333,2.46153846153846,"female",2,"Private/0"
"762",9872,2019-01-04,2,14,10.6666666666667,1.53846153846154,"female",2,"Private/1"
"764",28108,2019-01-10,2,13,13.3333333333333,2.92307692307692,"female",2,"Private/1"
"765",46388,2019-01-16,2,13.6,12.7333333333333,2.30769230769231,"female",2,"Private/1"
"766",86444,2019-01-30,2,7.4,12.2,2.30769230769231,"female",1,"Private/1"
"779",6145,2019-01-03,2,13.4,12.6666666666667,2.61538461538462,"female",1,"Private/2"
"786",52455,2019-01-18,2,7,15.8666666666667,1.38461538461538,"female",1,"Private/0"
"788",41978,2019-01-15,2,12.4,12.4,1.53846153846154,"female",2,"Private/1"
"791",21661,2019-01-08,2,12.6,15.8,2,"female",1,"Private/1"
"797",14877,2019-01-06,2,10.6,10.6,2.61538461538462,"female",1,"Private/1"
"805",48838,2019-01-17,2,13.8,13.7333333333333,2.76923076923077,"female",1,"Private/2"
"819",46656,2019-01-16,2,13.4,15.5333333333333,2.61538461538462,"female",2,"Private/1"
"827",31252,2019-01-11,2,11.8,14.4666666666667,2.30769230769231,"female",1,"Private/2"
"829",79278,2019-01-28,2,10.4,12.8,2.15384615384615,"female",1,"Private/1"
"843",51893,2019-01-18,2,13,14.7333333333333,2,"female",1,"Private/2"
"855",88057,2019-01-31,2,11.8,12.4,3.23076923076923,"female",2,"Private/1"
"857",97114,2019-02-03,2,14,17.0666666666667,1.53846153846154,"female",1,"Private/1"
"859",58514,2019-01-21,2,13.6,10.8666666666667,3.23076923076923,"female",2,"Private/2"
"860",70001,2019-01-25,2,13,15.6666666666667,3.23076923076923,"female",2,"Private/1"
"862",11351,2019-01-04,2,13,9.53333333333333,2.92307692307692,"female",1,"Private/0"
"874",34060,2019-01-12,2,13.4,13.8666666666667,3.23076923076923,"female",1,"Private/1"
"877",19954,2019-01-07,2,11.6,16.2666666666667,2.61538461538462,"female",2,"Private/1"
"900",22870,2019-01-08,2,11.4,12.4,2.61538461538462,"female",1,"Private/0"
"903",38912,2019-01-14,2,13.8,12.0666666666667,1.69230769230769,"female",2,"Private/1"
"904",15299,2019-01-06,2,14,11.7333333333333,3.23076923076923,"female",2,"Private/1"
"905",80693,2019-01-28,2,14,16.1333333333333,2.76923076923077,"female",1,"Private/1"
"908",13472,2019-01-05,2,12.4,9,1.84615384615385,"female",1,"Private/1"
"917",27082,2019-01-10,2,11.8,15.3333333333333,0.307692307692308,"female",1,"Private/2"
"928",15596,2019-01-06,2,13.4,15.4,3.38461538461538,"female",2,"Private/2"
"933",39364,2019-01-14,2,13.8,12.4,2.61538461538462,"female",1,"Private/1"
"934",54494,2019-01-19,2,13.6,12.4,2.61538461538462,"female",1,"Private/0"
"940",44737,2019-01-16,2,13.4,15.6,2.15384615384615,"female",1,"Private/1"
"941",68545,2019-01-24,2,12.4,15.6666666666667,3.38461538461538,"female",2,"Private/2"
"952",78363,2019-01-27,2,13.6,13.4666666666667,0.769230769230769,"female",1,"Private/2"
"956",62082,2019-01-22,2,11.4,13.2666666666667,3.07692307692308,"female",1,"Private/2"
"958",6396,2019-01-03,2,13.4,12.9333333333333,2.61538461538462,"female",1,"Private/2"
"965",98817,2019-02-03,2,13.2,14.8666666666667,2.92307692307692,"female",1,"Private/3"
"966",92385,2019-02-01,2,11,10.5333333333333,2.46153846153846,"female",1,"Private/1"
"975",32206,2019-01-12,2,11.8,11.3333333333333,2.30769230769231,"female",1,"Private/0"
"981",65413,2019-01-23,2,13.2,8.4,1.53846153846154,"female",1,"Private/0"
"982",89805,2019-01-31,2,10.6,11.9333333333333,1.84615384615385,"female",1,"Private/1"
"985",39460,2019-01-14,2,8.8,13.6666666666667,2.76923076923077,"female",1,"Private/0"
"994",29995,2019-01-11,2,13.8,16.4666666666667,0.923076923076923,"female",1,"Private/0"
"998",44011,2019-01-16,2,11.6,10.8,3.07692307692308,"female",1,"Private/1"
"999",14974,2019-01-06,2,6.4,11.9333333333333,3.23076923076923,"female",2,"Private/0"
"1000",37586,2019-01-13,2,13.6,11.1333333333333,2.30769230769231,"female",1,"Private/0"
"1018",77921,2019-01-27,2,13.8,15.6,2.46153846153846,"female",1,"Private/1"
"1020",63725,2019-01-22,2,12.4,9.53333333333333,0.307692307692308,"female",1,"Private/1"
"1023",52309,2019-01-18,2,13.8,15.3333333333333,3.07692307692308,"female",1,"Private/2"
"1025",40842,2019-01-15,2,13.6,16.8666666666667,2.46153846153846,"female",1,"Private/2"
"1028",73776,2019-01-26,2,13.6,14.7333333333333,2.61538461538462,"female",1,"Private/0"
"1036",63206,2019-01-22,2,13.8,12.0666666666667,2.15384615384615,"female",1,"Private/0"
"1040",24148,2019-01-09,2,13.6,12.7333333333333,3.07692307692308,"female",2,"Private/0"
"1041",10304,2019-01-04,2,11.8,14.4,4.30769230769231,"female",2,"Private/3"
"1042",28087,2019-01-10,2,13,14.2666666666667,1.84615384615385,"female",1,"Private/1"
"1045",5742,2019-01-02,2,9.6,15.4666666666667,1.69230769230769,"female",1,"Private/1"
"1048",49637,2019-01-18,2,12.8,12.4,2.61538461538462,"female",1,"Private/1"
"1056",56138,2019-01-20,2,11.4,12.8666666666667,2,"female",1,"Private/2"
"1064",91718,2019-02-01,2,12.2,13.1333333333333,1.69230769230769,"female",1,"Private/1"
"1068",98806,2019-02-03,2,13.2,14.4666666666667,2,"female",2,"Private/0"
"1071",11266,2019-01-04,2,12.6,12.8,2.61538461538462,"female",2,"Private/2"
"1093",50843,2019-01-18,2,13.2,15.2666666666667,2.92307692307692,"female",2,"Private/2"
"1094",45925,2019-01-16,2,10,13.6,2.61538461538462,"female",1,"Private/1"
"1102",28234,2019-01-10,2,13.8,15,2.30769230769231,"female",1,"Private/0"
"1111",22927,2019-01-08,2,11.6,12.4666666666667,2,"female",2,"Private/0"
"1117",44973,2019-01-16,2,5.8,15.7333333333333,1.69230769230769,"female",2,"Private/2"
"1119",1769,2019-01-01,2,14,15.8,3.23076923076923,"female",1,"Private/2"
"1127",3724,2019-01-02,2,12.6,13.5333333333333,2.46153846153846,"female",1,"Private/2"
"1129",90034,2019-01-31,2,14,13,1.23076923076923,"female",2,"Private/0"
"1136",17520,2019-01-07,2,10.6,14.7333333333333,2.76923076923077,"female",1,"Private/0"
"1137",31897,2019-01-11,2,12.4,13.8,2,"female",1,"Private/2"
"1141",99559,2019-01-21,2,13.8,12.6666666666667,2.61538461538462,"female",1,"Private/2"
"1142",71899,2019-01-25,2,12,14.5333333333333,2.92307692307692,"female",2,"Private/1"
"1144",52994,2019-01-19,2,13.2,12.4,1.53846153846154,"female",2,"Private/1"
"1147",13014,2019-01-05,2,12.4,14,2.92307692307692,"female",1,"Private/1"
"1148",58191,2019-01-21,2,13.4,13.8666666666667,2.76923076923077,"female",1,"Private/0"
"1156",20786,2019-01-08,2,13.6,12.4,2.92307692307692,"female",1,"Private/3"
"1158",32967,2019-01-12,2,13.4,13.0666666666667,1.69230769230769,"female",1,"Private/0"
"1162",28713,2019-01-10,2,12.6,11,3.07692307692308,"female",2,"Private/1"
"1168",48841,2019-01-17,2,14,11.2,2.76923076923077,"female",2,"Private/1"
"1170",34284,2019-01-12,2,12.4,13.5333333333333,2.76923076923077,"female",1,"Private/0"
"1179",85786,2019-01-30,2,12.4,13.2,2.61538461538462,"female",2,"Private/2"
"1186",87586,2019-01-31,2,12,12.7333333333333,2.46153846153846,"female",2,"Private/1"
"1187",62190,2019-01-22,2,13,13.4666666666667,2.15384615384615,"female",1,"Private/1"
"1193",8639,2019-01-03,2,13,11.1333333333333,3.53846153846154,"female",1,"Private/1"
"1199",88943,2019-01-31,2,12.8,12.6666666666667,2.61538461538462,"female",1,"Private/2"
